name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch	status	status_description
A56	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A57	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A58	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A59	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A60	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A61	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A62	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B1	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B2	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B3	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B4	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B5	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B6	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B7	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B8	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B9	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B10	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B11	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B12	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B13	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B14	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B15	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B16	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B17	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B18	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B19	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B20	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B21	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B22	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B23	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B24	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B25	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B26	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B27	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B28	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B29	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B30	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B31	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B32	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B33	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B34	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B35	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B36	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B37	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B38	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B39	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B40	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B41	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B42	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B43	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B44	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B45	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B46	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B47	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B48	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B49	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B50	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B51	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B52	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B53	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B54	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B55	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B56	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B57	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B58	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B59	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B60	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B61	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B62	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B63	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B64	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C1	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C2	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C3	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C4	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C5	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C6	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C7	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C8	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
C9	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C10	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C11	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C12	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C13	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C14	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C15	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
C16	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
